{'optimization': 'ERM', 'nodes': 376, 'SNR': 0.75, 'missp-mse': 0.7845799886417724, 'acc-mse': 0.015212886179957221, 'approx-error': 0.7693671024618152}
{'optimization': 'ERM', 'nodes': 510, 'SNR': 0.75, 'missp-mse': 0.7914397422370018, 'acc-mse': 0.011690881388915468, 'approx-error': 0.7797488608480863}
{'optimization': 'ERM', 'nodes': 692, 'SNR': 0.75, 'missp-mse': 0.7504102182042734, 'acc-mse': 0.00981312145938498, 'approx-error': 0.7405970967448885}
{'optimization': 'ERM', 'nodes': 938, 'SNR': 0.75, 'missp-mse': 0.6333594244479407, 'acc-mse': 0.009865726886524599, 'approx-error': 0.623493697561416}
{'optimization': 'ERM', 'nodes': 1272, 'SNR': 0.75, 'missp-mse': 0.6782116644617433, 'acc-mse': 0.010099739732239942, 'approx-error': 0.6681119247295033}
{'optimization': 'ERM', 'nodes': 1724, 'SNR': 0.75, 'missp-mse': 0.6206227442015317, 'acc-mse': 0.010099739732239921, 'approx-error': 0.6105230044692919}
{'optimization': 'ERM', 'nodes': 2338, 'SNR': 0.75, 'missp-mse': 0.6203210774760467, 'acc-mse': 0.010099739732240005, 'approx-error': 0.6102213377438067}
{'optimization': 'ERM', 'nodes': 3170, 'SNR': 0.75, 'missp-mse': 0.6338301473943536, 'acc-mse': 0.010099739732239894, 'approx-error': 0.6237304076621137}
{'optimization': 'ERM', 'nodes': 195, 'SNR': 0.75, 'missp-mse': 12.011897325110706, 'acc-mse': 0.04568784742462502, 'approx-error': 11.96620947768608}
{'optimization': 'ERM', 'nodes': 117, 'SNR': 0.75, 'missp-mse': 1.422699745360286, 'acc-mse': 0.1297981767527591, 'approx-error': 1.292901568607527}
{'optimization': 'ERM', 'nodes': 71, 'SNR': 0.75, 'missp-mse': 1.365846061214181, 'acc-mse': 0.3149411484618457, 'approx-error': 1.0509049127523353}
{'optimization': 'ERM', 'nodes': 42, 'SNR': 0.75, 'missp-mse': 2.096790257193648, 'acc-mse': 0.9448456063561586, 'approx-error': 1.1519446508374895}
{'optimization': 'ERM', 'nodes': 26, 'SNR': 0.75, 'missp-mse': 5.305792762742487, 'acc-mse': 4.5946754754267, 'approx-error': 0.7111172873157869}
{'optimization': 'ERM', 'nodes': 15, 'SNR': 0.75, 'missp-mse': 8.967983448068725, 'acc-mse': 7.810190470548391, 'approx-error': 1.1577929775203346}
{'optimization': 'ERM', 'nodes': 9, 'SNR': 0.75, 'missp-mse': 11.709085875834269, 'acc-mse': 11.083619458965355, 'approx-error': 0.6254664168689139}
{'optimization': 'ERM', 'nodes': 6, 'SNR': 0.75, 'missp-mse': 21.231831850808845, 'acc-mse': 19.959818316234777, 'approx-error': 1.272013534574068}
{'optimization': 'ERM', 'nodes': 3, 'SNR': 0.75, 'missp-mse': 23.05949191230049, 'acc-mse': 22.402723339896212, 'approx-error': 0.6567685724042782}
{'optimization': 'ERM', 'nodes': 2, 'SNR': 0.75, 'missp-mse': 22.967623440230735, 'acc-mse': 22.885431066097592, 'approx-error': 0.08219237413314318}
{'optimization': 'ERM', 'nodes': 205, 'SNR': 0.75, 'missp-mse': 24.317871924486646, 'acc-mse': 0.03796813884699239, 'approx-error': 24.279903785639654}
{'optimization': 'ERM', 'nodes': 277, 'SNR': 0.75, 'missp-mse': 1.2130873728170695, 'acc-mse': 0.027032690010973828, 'approx-error': 1.1860546828060956}
{'optimization': 'ERM', 'nodes': 376, 'SNR': 0.75, 'missp-mse': 0.9841884324959519, 'acc-mse': 0.015559547853554288, 'approx-error': 0.9686288846423976}
{'optimization': 'ERM', 'nodes': 510, 'SNR': 0.75, 'missp-mse': 0.9212496055451925, 'acc-mse': 0.011562965823896602, 'approx-error': 0.9096866397212959}
{'optimization': 'ERM', 'nodes': 692, 'SNR': 0.75, 'missp-mse': 0.7640723235369447, 'acc-mse': 0.009130085449472223, 'approx-error': 0.7549422380874724}
{'optimization': 'ERM', 'nodes': 938, 'SNR': 0.75, 'missp-mse': 0.8217126790251699, 'acc-mse': 0.009735104452709947, 'approx-error': 0.8119775745724599}
{'optimization': 'ERM', 'nodes': 1272, 'SNR': 0.75, 'missp-mse': 0.7518497200032251, 'acc-mse': 0.009916468632002722, 'approx-error': 0.7419332513712225}
{'optimization': 'ERM', 'nodes': 1724, 'SNR': 0.75, 'missp-mse': 0.7605022602684264, 'acc-mse': 0.009916468632003121, 'approx-error': 0.7505857916364232}
{'optimization': 'ERM', 'nodes': 2338, 'SNR': 0.75, 'missp-mse': 0.7326398943947187, 'acc-mse': 0.009916468632003007, 'approx-error': 0.7227234257627156}
{'optimization': 'ERM', 'nodes': 3170, 'SNR': 0.75, 'missp-mse': 0.7597076423472054, 'acc-mse': 0.009916468632002799, 'approx-error': 0.7497911737152027}
{'optimization': 'ERM', 'nodes': 195, 'SNR': 0.5, 'missp-mse': 26.248620150652638, 'acc-mse': 0.05194275525666847, 'approx-error': 26.19667739539597}
{'optimization': 'ERM', 'nodes': 117, 'SNR': 0.5, 'missp-mse': 1.1162245454297681, 'acc-mse': 0.1301742016601857, 'approx-error': 0.9860503437695824}
{'optimization': 'ERM', 'nodes': 71, 'SNR': 0.5, 'missp-mse': 1.133181159897049, 'acc-mse': 0.310795466258147, 'approx-error': 0.8223856936389019}
{'optimization': 'ERM', 'nodes': 42, 'SNR': 0.5, 'missp-mse': 1.7016671614763832, 'acc-mse': 1.0254595238550215, 'approx-error': 0.6762076376213617}
{'optimization': 'ERM', 'nodes': 26, 'SNR': 0.5, 'missp-mse': 5.686600645234844, 'acc-mse': 4.252476523045534, 'approx-error': 1.43412412218931}
{'optimization': 'ERM', 'nodes': 15, 'SNR': 0.5, 'missp-mse': 10.590404870083661, 'acc-mse': 8.814640987853828, 'approx-error': 1.7757638822298336}
{'optimization': 'ERM', 'nodes': 9, 'SNR': 0.5, 'missp-mse': 12.858516919869535, 'acc-mse': 11.837360989069923, 'approx-error': 1.0211559307996119}
{'optimization': 'ERM', 'nodes': 6, 'SNR': 0.5, 'missp-mse': 21.695897686506566, 'acc-mse': 21.15899211129814, 'approx-error': 0.5369055752084257}
{'optimization': 'ERM', 'nodes': 3, 'SNR': 0.5, 'missp-mse': 24.713153889963152, 'acc-mse': 23.917407414591516, 'approx-error': 0.7957464753716366}
{'optimization': 'ERM', 'nodes': 2, 'SNR': 0.5, 'missp-mse': 24.2127868579913, 'acc-mse': 23.470017498475602, 'approx-error': 0.7427693595156981}
{'optimization': 'ERM', 'nodes': 205, 'SNR': 0.5, 'missp-mse': 6.741263103023925, 'acc-mse': 0.032625003167702116, 'approx-error': 6.708638099856223}
{'optimization': 'ERM', 'nodes': 277, 'SNR': 0.5, 'missp-mse': 1.622900418181141, 'acc-mse': 0.0248951613323744, 'approx-error': 1.5980052568487666}
{'optimization': 'ERM', 'nodes': 376, 'SNR': 0.5, 'missp-mse': 0.8065050626187658, 'acc-mse': 0.015339062322641695, 'approx-error': 0.791166000296124}
{'optimization': 'ERM', 'nodes': 510, 'SNR': 0.5, 'missp-mse': 0.7920802476181211, 'acc-mse': 0.011301301307215416, 'approx-error': 0.7807789463109057}
{'optimization': 'ERM', 'nodes': 692, 'SNR': 0.5, 'missp-mse': 0.6393100948910453, 'acc-mse': 0.008943618836392539, 'approx-error': 0.6303664760546528}
{'optimization': 'ERM', 'nodes': 938, 'SNR': 0.5, 'missp-mse': 0.5476256537362048, 'acc-mse': 0.009806300785993647, 'approx-error': 0.5378193529502111}
{'optimization': 'ERM', 'nodes': 1272, 'SNR': 0.5, 'missp-mse': 0.5579694442005073, 'acc-mse': 0.009884912411955658, 'approx-error': 0.5480845317885517}
{'optimization': 'ERM', 'nodes': 1724, 'SNR': 0.5, 'missp-mse': 0.5079080227770141, 'acc-mse': 0.009884912411955587, 'approx-error': 0.4980231103650585}
